item_id,difficulty,sub_task,training,question,answer,test_type,feedback_q,feedback_correct,feedback_wrong
re_1_1_3,1,extrapolation,"Examples from an alien language:

1. 'zuth cuthutho nii' = 'The fire breaks the river'
2. Rule: To make a verb past tense, add 'ik' at the beginning. 'ciiiizi' → 'ikciiiizi'
3. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
4. 'thothdzikii eio udzniithneith' = 'The star takes the stone'
5. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
6. Rule: To make a verb past tense, add 'ik' at the beginning. 'ceiith' → 'ikceiith'
7. 'idzoc iitdzudzu nii' = 'The tree breaks the child'
8. 'iitdzudzu iitdzudzu iichuc' = 'The tree sees the tree'
9. Rule: To make a verb past tense, add 'ik' at the beginning. 'iichuc' → 'ikiichuc'
10. Rule: To make a verb past tense, add 'ik' at the beginning. 'nii' → 'iknii'
11. Rule: To show possession, add 'dzun' at the end. 'cuthutho' → 'cuthuthodzun'
12. 'iitdzudzu idzoc iichuc' = 'The child sees the tree'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
",Apply the same pattern to 'ithziioch'. What is the result?,ithziiochdzun,transform,,,"Observe this pattern:
  'ciidzeikii' → 'ciidzeikiidzun'
  'cuthutho' → 'cuthuthodzun'
  'zuth' → 'zuthdzun'
"
re_1_1_4,1,extrapolation,"Examples from an alien language:

1. 'zuth cuthutho nii' = 'The fire breaks the river'
2. Rule: To make a verb past tense, add 'ik' at the beginning. 'ciiiizi' → 'ikciiiizi'
3. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
4. 'thothdzikii eio udzniithneith' = 'The star takes the stone'
5. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
6. Rule: To make a verb past tense, add 'ik' at the beginning. 'ceiith' → 'ikceiith'
7. 'idzoc iitdzudzu nii' = 'The tree breaks the child'
8. 'iitdzudzu iitdzudzu iichuc' = 'The tree sees the tree'
9. Rule: To make a verb past tense, add 'ik' at the beginning. 'iichuc' → 'ikiichuc'
10. Rule: To make a verb past tense, add 'ik' at the beginning. 'nii' → 'iknii'
11. Rule: To show possession, add 'dzun' at the end. 'cuthutho' → 'cuthuthodzun'
12. 'iitdzudzu idzoc iichuc' = 'The child sees the tree'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
",Apply the same pattern to 'idzoc'. What is the result?,ikidzoc,transform,,,"Observe this pattern:
  'ciiiizi' → 'ikciiiizi'
  'ithziioch' → 'ikithziioch'
  'nii' → 'iknii'
"
cg_1_1_0,1,compositional,"Examples from an alien language:

1. 'zuth cuthutho nii' = 'The fire breaks the river'
2. Rule: To make a verb past tense, add 'ik' at the beginning. 'ciiiizi' → 'ikciiiizi'
3. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
4. 'thothdzikii eio udzniithneith' = 'The star takes the stone'
5. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
6. Rule: To make a verb past tense, add 'ik' at the beginning. 'ceiith' → 'ikceiith'
7. 'idzoc iitdzudzu nii' = 'The tree breaks the child'
8. 'iitdzudzu iitdzudzu iichuc' = 'The tree sees the tree'
9. Rule: To make a verb past tense, add 'ik' at the beginning. 'iichuc' → 'ikiichuc'
10. Rule: To make a verb past tense, add 'ik' at the beginning. 'nii' → 'iknii'
11. Rule: To show possession, add 'dzun' at the end. 'cuthutho' → 'cuthuthodzun'
12. 'iitdzudzu idzoc iichuc' = 'The child sees the tree'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
","Apply BOTH of these rules to 'ciiiizi' in order:
  Rule 1: To make a verb past tense, add 'ik' at the beginning
  Rule 2: To show possession, add 'dzun' at the end
What is the final result after applying both rules?",ikciiiizidzun,transform,,,
cg_1_1_1,1,compositional,"Examples from an alien language:

1. 'zuth cuthutho nii' = 'The fire breaks the river'
2. Rule: To make a verb past tense, add 'ik' at the beginning. 'ciiiizi' → 'ikciiiizi'
3. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
4. 'thothdzikii eio udzniithneith' = 'The star takes the stone'
5. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
6. Rule: To make a verb past tense, add 'ik' at the beginning. 'ceiith' → 'ikceiith'
7. 'idzoc iitdzudzu nii' = 'The tree breaks the child'
8. 'iitdzudzu iitdzudzu iichuc' = 'The tree sees the tree'
9. Rule: To make a verb past tense, add 'ik' at the beginning. 'iichuc' → 'ikiichuc'
10. Rule: To make a verb past tense, add 'ik' at the beginning. 'nii' → 'iknii'
11. Rule: To show possession, add 'dzun' at the end. 'cuthutho' → 'cuthuthodzun'
12. 'iitdzudzu idzoc iichuc' = 'The child sees the tree'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
","Apply BOTH of these rules to 'thothdzikii' in order:
  Rule 1: To show possession, add 'dzun' at the end
  Rule 2: To make a verb past tense, add 'ik' at the beginning
What is the final result after applying both rules?",ikthothdzikiidzun,transform,,,
cg_1_1_2,1,compositional,"Examples from an alien language:

1. 'zuth cuthutho nii' = 'The fire breaks the river'
2. Rule: To make a verb past tense, add 'ik' at the beginning. 'ciiiizi' → 'ikciiiizi'
3. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
4. 'thothdzikii eio udzniithneith' = 'The star takes the stone'
5. Rule: To show possession, add 'dzun' at the end. 'thiinni' → 'thiinnidzun'
6. Rule: To make a verb past tense, add 'ik' at the beginning. 'ceiith' → 'ikceiith'
7. 'idzoc iitdzudzu nii' = 'The tree breaks the child'
8. 'iitdzudzu iitdzudzu iichuc' = 'The tree sees the tree'
9. Rule: To make a verb past tense, add 'ik' at the beginning. 'iichuc' → 'ikiichuc'
10. Rule: To make a verb past tense, add 'ik' at the beginning. 'nii' → 'iknii'
11. Rule: To show possession, add 'dzun' at the end. 'cuthutho' → 'cuthuthodzun'
12. 'iitdzudzu idzoc iichuc' = 'The child sees the tree'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
","Apply BOTH of these rules to 'nii' in order:
  Rule 1: To make a verb past tense, add 'ik' at the beginning
  Rule 2: To show possession, add 'dzun' at the end
What is the final result after applying both rules?",ikniidzun,transform,,,
lc_1_1_2,1,learning_curve,"Examples from an alien language (2 examples):

1. 'ciiiizi idzoc nii' = 'The child breaks the mountain'
2. 'iitdzudzu iitdzudzu udzniithneith' = 'The tree takes the tree'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
",Translate to English: 'cuthutho idzoc iichuc',The child sees the fire,translate,,,2
lc_1_1_4,1,learning_curve,"Examples from an alien language (4 examples):

1. Rule: To make a verb past tense, add 'ik' at the beginning. 'iitdzudzu' → 'ikiitdzudzu'
2. Rule: To show possession, add 'dzun' at the end. 'nii' → 'niidzun'
3. Rule: To show possession, add 'dzun' at the end. 'iitdzudzu' → 'iitdzudzudzun'
4. Rule: To show possession, add 'dzun' at the end. 'ciiiizi' → 'ciiiizidzun'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
",Translate to English: 'cuthutho idzoc iichuc',The child sees the fire,translate,,,4
lc_1_1_8,1,learning_curve,"Examples from an alien language (8 examples):

1. 'ciiiizi zuth ciidzeikii' = 'The river gives the mountain'
2. 'ciiiizi ceiith nii' = 'The cat breaks the mountain'
3. Rule: To show possession, add 'dzun' at the end. 'thothdzikii' → 'thothdzikiidzun'
4. Rule: To make a verb past tense, add 'ik' at the beginning. 'thiinni' → 'ikthiinni'
5. 'eio idzoc ciidzeikii' = 'The child gives the star'
6. 'iitdzudzu thothdzikii udzniithneith' = 'The stone takes the tree'
7. 'zuth idzoc thiinni' = 'The child knows the river'
8. 'cuthutho thothdzikii iichuc' = 'The stone sees the fire'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
",Translate to English: 'cuthutho idzoc iichuc',The child sees the fire,translate,,,8
lc_1_1_12,1,learning_curve,"Examples from an alien language (12 examples):

1. Rule: To show possession, add 'dzun' at the end. 'iitdzudzu' → 'iitdzudzudzun'
2. Rule: To make a verb past tense, add 'ik' at the beginning. 'nii' → 'iknii'
3. 'idzoc cuthutho ciidzeikii' = 'The fire gives the child'
4. Rule: To make a verb past tense, add 'ik' at the beginning. 'cuthutho' → 'ikcuthutho'
5. Rule: To show possession, add 'dzun' at the end. 'zuth' → 'zuthdzun'
6. 'thothdzikii ceiith nii' = 'The cat breaks the stone'
7. 'idzoc cuthutho udzniithneith' = 'The fire takes the child'
8. 'zuth cuthutho udzniithneith' = 'The fire takes the river'
9. 'ciiiizi eio thiinni' = 'The star knows the mountain'
10. Rule: To make a verb past tense, add 'ik' at the beginning. 'iichuc' → 'ikiichuc'
11. 'ciiiizi zuth thiinni' = 'The river knows the mountain'
12. 'idzoc iitdzudzu ithziioch' = 'The tree runs the child'

Word order: Object-Subject-Verb (OSV)
Vocabulary:
  ceiith = cat
  iitdzudzu = tree
  zuth = river
  thothdzikii = stone
  cuthutho = fire
  idzoc = child
  ithziioch = runs
  iichuc = sees
  udzniithneith = takes
  ciidzeikii = gives
",Translate to English: 'cuthutho idzoc iichuc',The child sees the fire,translate,,,12
zs_1_2_0,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
","Apply 'To negate a word, change all 'oa' to 'o'' to 'orei'",orei,transform,,,
zs_1_2_1,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
","Apply 'To make a verb past tense, add 'oa' at the end' to 'omoa'",omoaoa,transform,,,
zs_1_2_2,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
",Is this grammatically correct? 'eits eir meidtsotsmoam' Answer yes/no.,yes,judge,,,
zs_1_2_3,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
","Apply 'To make a verb past tense, add 'reish' at the beginning' to 'orei'",reishorei,transform,,,
zs_1_2_4,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
","Apply 'To make a verb past tense, add 'oa' at the end' to 'tso'",tsooa,transform,,,
zs_1_2_5,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
",Translate to English: 'oam shomoaod eish',The cat sees the stone,translate,,,
zs_1_2_6,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
",Is this grammatically correct? 'eits eish tsoam' Answer yes/no.,yes,judge,,,
zs_1_2_7,2,zero_shot,"Examples from an alien language:

1. 'orei shomoaod eioao' = 'The cat runs the child'
2. Rule: To negate a word, change all 'oa' to 'o'. 'tsoam' → 'tsom'
3. 'oam tseiddeim tseiddeim' = 'The fire sees the fire'
4. Rule: To make a verb past tense, add 'reish' at the beginning. 'tsoam' → 'reishtsoam'
5. 'otsoad eish eish' = 'The stone breaks the stone'
6. Rule: To negate a word, change all 'oa' to 'o'. 'shomoaod' → 'shomood'
7. 'otsoad eish eioao' = 'The stone breaks the child'
8. 'oashreid meidtsotsmoam tso' = 'The star knows the mountain'
9. 'eits meidtsotsmoam eish' = 'The star gives the stone'
10. 'oam tseiddeim eish' = 'The fire sees the stone'
11. 'oam tsoam shomoaod' = 'The river sees the cat'
12. 'oam shomoaod tseiddeim' = 'The cat sees the fire'

Word order: Verb-Subject-Object (VSO)
Vocabulary:
  shomoaod = cat
  eir = tree
  tsoam = river
  eish = stone
  tseiddeim = fire
  eioao = child
  orei = runs
  oam = sees
  omoa = takes
  eits = gives
",Translate to English: 'eits tsoam meidtsotsmoam',The river gives the star,translate,,,
